experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,db_only,db_only,19,7.013,200,linux_x86_64
exp2,checkaccess,db_only,db_only,20,8.519,200,linux_x86_64
exp2,checkaccess,db_only,db_only,21,9.093,200,linux_x86_64
exp2,checkaccess,db_only,db_only,22,10.037,200,linux_x86_64
exp2,checkaccess,db_only,db_only,23,10.045,200,linux_x86_64
exp2,checkaccess,db_only,db_only,24,8.317,200,linux_x86_64
exp2,checkaccess,db_only,db_only,25,9.409,200,linux_x86_64
exp2,checkaccess,db_only,db_only,26,8.374,200,linux_x86_64
exp2,checkaccess,db_only,db_only,27,11.629,200,linux_x86_64
exp2,checkaccess,db_only,db_only,28,6.603,200,linux_x86_64
exp2,checkaccess,db_only,db_only,29,6.793,200,linux_x86_64
exp2,checkaccess,db_only,db_only,30,11.265,200,linux_x86_64
exp2,checkaccess,db_only,db_only,31,11.202,200,linux_x86_64
exp2,checkaccess,db_only,db_only,32,9.606,200,linux_x86_64
exp2,checkaccess,db_only,db_only,33,8.516,200,linux_x86_64
exp2,checkaccess,db_only,db_only,34,13.218,200,linux_x86_64
exp2,checkaccess,db_only,db_only,35,13.144,200,linux_x86_64
exp2,checkaccess,db_only,db_only,36,11.635,200,linux_x86_64
exp2,checkaccess,db_only,db_only,37,9.948,200,linux_x86_64
exp2,checkaccess,db_only,db_only,38,10.313,200,linux_x86_64
exp2,checkaccess,db_only,db_only,39,9.869,200,linux_x86_64
exp2,checkaccess,db_only,db_only,40,10.596,200,linux_x86_64
exp2,checkaccess,db_only,db_only,41,10.111,200,linux_x86_64
exp2,checkaccess,db_only,db_only,42,8.587,200,linux_x86_64
exp2,checkaccess,db_only,db_only,43,10.895,200,linux_x86_64
exp2,checkaccess,db_only,db_only,44,7.074,200,linux_x86_64
exp2,checkaccess,db_only,db_only,45,8.708,200,linux_x86_64
exp2,checkaccess,db_only,db_only,46,7.439,200,linux_x86_64
exp2,checkaccess,db_only,db_only,47,8.997,200,linux_x86_64
exp2,checkaccess,db_only,db_only,48,6.151,200,linux_x86_64
exp2,checkaccess,db_only,db_only,49,6.689,200,linux_x86_64
exp2,checkaccess,db_only,db_only,50,6.921,200,linux_x86_64
exp2,checkaccess,db_only,db_only,51,9.067,200,linux_x86_64
exp2,checkaccess,db_only,db_only,52,7.825,200,linux_x86_64
exp2,checkaccess,db_only,db_only,53,9.891,200,linux_x86_64
exp2,checkaccess,db_only,db_only,54,8.794,200,linux_x86_64
exp2,checkaccess,db_only,db_only,55,6.842,200,linux_x86_64
exp2,checkaccess,db_only,db_only,56,5.826,200,linux_x86_64
exp2,checkaccess,db_only,db_only,57,9.727,200,linux_x86_64
exp2,checkaccess,db_only,db_only,58,7.103,200,linux_x86_64
exp2,checkaccess,db_only,db_only,59,9.18,200,linux_x86_64
exp2,checkaccess,db_only,db_only,60,6.226,200,linux_x86_64
exp2,checkaccess,db_only,db_only,61,7.221,200,linux_x86_64
exp2,checkaccess,db_only,db_only,62,6.542,200,linux_x86_64
exp2,checkaccess,db_only,db_only,63,6.08,200,linux_x86_64
exp2,checkaccess,db_only,db_only,64,8.739,200,linux_x86_64
exp2,checkaccess,db_only,db_only,65,6.389,200,linux_x86_64
exp2,checkaccess,db_only,db_only,66,5.558,200,linux_x86_64
exp2,checkaccess,db_only,db_only,67,5.922,200,linux_x86_64
exp2,checkaccess,db_only,db_only,68,5.256,200,linux_x86_64
exp2,checkaccess,db_only,db_only,69,7.948,200,linux_x86_64
exp2,checkaccess,db_only,db_only,70,14.584,200,linux_x86_64
exp2,checkaccess,db_only,db_only,71,6.34,200,linux_x86_64
exp2,checkaccess,db_only,db_only,72,8.048,200,linux_x86_64
exp2,checkaccess,db_only,db_only,73,5.789,200,linux_x86_64
exp2,checkaccess,db_only,db_only,74,5.201,200,linux_x86_64
exp2,checkaccess,db_only,db_only,75,7.026,200,linux_x86_64
exp2,checkaccess,db_only,db_only,76,6.338,200,linux_x86_64
exp2,checkaccess,db_only,db_only,77,6.128,200,linux_x86_64
exp2,checkaccess,db_only,db_only,78,4.878,200,linux_x86_64
exp2,checkaccess,db_only,db_only,79,4.897,200,linux_x86_64
exp2,checkaccess,db_only,db_only,80,7.685,200,linux_x86_64
exp2,checkaccess,db_only,db_only,81,9.575,200,linux_x86_64
exp2,checkaccess,db_only,db_only,82,5.767,200,linux_x86_64
exp2,checkaccess,db_only,db_only,83,8.475,200,linux_x86_64
exp2,checkaccess,db_only,db_only,84,6.444,200,linux_x86_64
exp2,checkaccess,db_only,db_only,85,5.75,200,linux_x86_64
exp2,checkaccess,db_only,db_only,86,6.282,200,linux_x86_64
exp2,checkaccess,db_only,db_only,87,5.081,200,linux_x86_64
exp2,checkaccess,db_only,db_only,88,4.851,200,linux_x86_64
exp2,checkaccess,db_only,db_only,89,5.066,200,linux_x86_64
exp2,checkaccess,db_only,db_only,90,5.913,200,linux_x86_64
exp2,checkaccess,db_only,db_only,91,6.841,200,linux_x86_64
exp2,checkaccess,db_only,db_only,92,7.616,200,linux_x86_64
exp2,checkaccess,db_only,db_only,93,5.178,200,linux_x86_64
exp2,checkaccess,db_only,db_only,94,8.132,200,linux_x86_64
exp2,checkaccess,db_only,db_only,95,5.636,200,linux_x86_64
exp2,checkaccess,db_only,db_only,96,7.807,200,linux_x86_64
exp2,checkaccess,db_only,db_only,97,4.728,200,linux_x86_64
exp2,checkaccess,db_only,db_only,98,7.948,200,linux_x86_64
exp2,checkaccess,db_only,db_only,99,6.247,200,linux_x86_64
exp2,checkaccess,db_only,db_only,100,5.189,200,linux_x86_64
exp2,checkaccess,db_only,db_only,101,4.77,200,linux_x86_64
exp2,checkaccess,db_only,db_only,102,5.118,200,linux_x86_64
exp2,checkaccess,db_only,db_only,103,6.094,200,linux_x86_64
exp2,checkaccess,db_only,db_only,104,4.911,200,linux_x86_64
exp2,checkaccess,db_only,db_only,105,7.811,200,linux_x86_64
exp2,checkaccess,db_only,db_only,106,5.789,200,linux_x86_64
exp2,checkaccess,db_only,db_only,107,5.253,200,linux_x86_64
exp2,checkaccess,db_only,db_only,108,7.451,200,linux_x86_64
exp2,checkaccess,db_only,db_only,109,7.248,200,linux_x86_64
exp2,checkaccess,db_only,db_only,110,7.509,200,linux_x86_64
exp2,checkaccess,db_only,db_only,111,7.31,200,linux_x86_64
exp2,checkaccess,db_only,db_only,112,7.481,200,linux_x86_64
exp2,checkaccess,db_only,db_only,113,6.629,200,linux_x86_64
exp2,checkaccess,db_only,db_only,114,5.272,200,linux_x86_64
exp2,checkaccess,db_only,db_only,115,5.768,200,linux_x86_64
exp2,checkaccess,db_only,db_only,116,5.924,200,linux_x86_64
exp2,checkaccess,db_only,db_only,117,5.839,200,linux_x86_64
exp2,checkaccess,db_only,db_only,118,8.173,200,linux_x86_64
exp2,checkaccess,db_only,db_only,119,7.852,200,linux_x86_64
exp2,checkaccess,db_only,db_only,120,5.828,200,linux_x86_64
